popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat
41,171240,False,0.71,0.672,D,-7.239,major,0.12,0.817,1.08e-6,0.305,0.742,122.127,4,children,FALSE,Allegro
30,188952,True,0.415,0.713,C,-5.529,major,0.0345,0.0555,0,0.0811,0.361,83.69,3,acoustic,FALSE,Andante
40,192106,False,0.483,0.868,C,-6.083,major,0.14,0.014,0,0.487,0.561,138.111,4,hard-rock,FALSE,Allegro
26,130573,False,0.773,0.309,A,-9.665,major,0.0417,0.807,2.44e-5,0.106,0.824,127.868,4,honky-tonk,TRUE,Allegro
18,78133,False,0.652,0.323,G#/Ab,-13.64,major,0.0721,0.812,0.941,0.0809,0.378,154.854,3,disney,FALSE,Allegro
55,262800,False,0.66,0.597,G,-7.734,minor,0.0427,0.747,0,0.137,0.837,75.014,4,malay,TRUE,Adagio
23,417213,True,0.63,0.552,G#/Ab,-6.563,minor,0.911,0.841,0,0.656,0.635,75.221,4,comedy,FALSE,Adagio
43,228320,False,0.69,0.627,C#/Db,-10.818,minor,0.0313,0.113,3.3e-4,0.0744,0.855,118.65,4,j-rock,FALSE,Moderato
31,252115,False,0.664,0.543,C#/Db,-8.362,major,0.0308,0.419,4.05e-5,0.0713,0.561,149.971,4,folk,FALSE,Allegro
27,401800,False,0.621,0.638,C,-4.055,minor,0.0287,0.758,0.00657,0.151,0.511,96.143,4,guitar,FALSE,Andante
6,429232,False,0.801,0.811,B,-17.026,major,0.0568,0.00104,0.964,0.0964,0.327,126.003,4,detroit-techno,FALSE,Allegro
58,201225,False,0.68,0.906,B,-6.195,minor,0.0734,0.0341,7.83e-5,0.077,0.68,145.05,4,k-pop,FALSE,Allegro
39,261400,False,0.79,0.814,A,-6.358,minor,0.0268,0.243,0.0102,0.528,0.914,124.03,4,afrobeat,FALSE,Allegro
0,159720,False,0.403,0.328,C,-11.581,minor,0.0481,0.867,0,0.11,0.198,87.821,3,romance,FALSE,Andante
19,102583,False,0.937,0.348,G#/Ab,-15.618,major,0.249,0.152,0,0.192,0.664,96.986,4,kids,FALSE,Andante
48,382050,False,0.568,0.624,F#/Gb,-6.612,minor,0.0321,0.637,0,0.212,0.788,143.792,4,pagode,FALSE,Allegro
26,139880,False,0.597,0.703,D,-3.577,major,0.0335,0.332,0,0.121,0.646,121.572,4,rockabilly,FALSE,Allegro
24,381226,False,0.451,0.604,A,-13.054,major,0.0388,1.22e-4,0.706,0.211,0.259,154.077,4,heavy-metal,FALSE,Allegro
10,151565,False,0.602,0.337,F,-16.022,major,0.0408,0.812,0.957,0.104,0.551,91.964,4,study,FALSE,Andante
43,231466,False,0.573,0.838,G,-6.508,minor,0.0344,0.707,0,0.209,0.821,99.219,4,pagode,FALSE,Andante
18,282480,False,0.518,0.824,C#/Db,-3.001,major,0.0661,0.307,0,0.345,0.311,167.924,4,j-idol,FALSE,Allegro
32,308200,False,0.427,0.719,A,-12.742,major,0.0647,0.00652,0.011,0.108,0.16,161.841,4,goth,FALSE,Allegro
38,269986,False,0.486,0.867,C#/Db,-5.237,major,0.0892,0.129,0.00176,0.0731,0.358,109.003,4,afrobeat,FALSE,Moderato
50,181048,False,0.716,0.807,C#/Db,-6.847,minor,0.0389,0.632,0,0.386,0.745,144.94,4,pagode,FALSE,Allegro
25,297093,True,0.335,0.881,C,-6.48,major,0.0934,0.00805,0,0.11,0.173,96.9,4,acoustic,FALSE,Andante
12,387306,False,0.563,0.901,G,-11.797,major,0.12,0.103,0.892,0.131,0.74,127.808,4,idm,FALSE,Allegro
48,311750,False,0.605,0.828,C,-4.932,major,0.0403,0.278,0,0.38,0.555,149.947,4,brazil,FALSE,Allegro
16,193466,False,0.869,0.602,A,-7.066,major,0.388,0.275,0,0.392,0.682,112.942,4,kids,FALSE,Moderato
18,254506,False,0.303,0.971,F#/Gb,-3.826,major,0.0852,2.55e-6,0.594,0.354,0.14,179.972,4,black-metal,FALSE,Presto
22,234533,False,0.666,0.198,G#/Ab,-22.909,major,0.948,0.818,0,0.847,0.585,99.537,3,comedy,FALSE,Andante
23,146053,False,0.532,0.729,C#/Db,-7.451,minor,0.953,0.87,0,0.914,0.445,93.429,1,comedy,FALSE,Andante
47,246881,False,0.507,0.51,G,-8.271,major,0.0336,0.849,0.0169,0.116,0.434,106.208,4,opera,FALSE,Andante
34,222093,False,0.505,0.945,G,-4.83,major,0.0439,0.00598,1.51e-4,0.971,0.557,151.784,4,j-rock,FALSE,Allegro
20,84786,False,0.648,0.668,C,-5.333,major,0.0365,0.0617,0.00105,0.273,0.851,174.86,4,kids,FALSE,Vivace
33,159648,False,0.528,0.503,A,-9.457,major,0.0305,0.0332,0.111,0.105,0.469,129.079,4,cantopop,FALSE,Allegro
47,240373,False,0.736,0.878,C,-5.185,major,0.0654,0.0263,0,0.112,0.833,160.078,4,alt-rock,FALSE,Allegro
60,301013,False,0.371,0.457,F,-7.674,major,0.0407,0.222,0,0.0882,0.166,96.269,4,show-tunes,FALSE,Andante
0,188823,False,0.387,0.139,B,-14.099,minor,0.0386,0.993,0,0.286,0.201,105.996,3,romance,FALSE,Andante
61,292333,False,0.25,0.136,A#/Bb,-12.162,major,0.037,0.673,1.57e-4,0.107,0.0981,118.086,4,opera,FALSE,Moderato
22,233573,False,0.747,0.511,A,-15.605,minor,0.266,0.139,0,0.0849,0.72,120.114,5,j-dance,FALSE,Allegro
26,72186,False,0.59,0.139,F,-15.804,major,0.0314,0.926,0.003,0.135,0.796,95.928,3,children,FALSE,Andante
61,244426,False,0.6,0.954,B,-5.463,minor,0.0555,0.0086,0.624,0.0775,0.665,140.125,4,industrial,FALSE,Allegro
35,151324,False,0.666,0.551,A#/Bb,-6.514,major,0.0302,0.534,0,0.386,0.874,115.857,4,rock-n-roll,FALSE,Moderato
40,159706,False,0.717,0.327,E,-11.028,major,0.0361,0.687,0,0.0973,0.742,122.615,4,honky-tonk,TRUE,Allegro
22,239491,False,0.557,0.951,G,-5.286,major,0.0372,0.0159,0.718,0.391,0.682,145.002,4,happy,FALSE,Allegro
61,158880,False,0.604,0.549,C#/Db,-9.873,major,0.0389,0.531,0,0.438,0.696,111.398,4,british,FALSE,Moderato
24,209506,True,0.505,0.943,F#/Gb,-7.193,major,0.0462,2.65e-5,0.0504,0.36,0.828,149.953,4,heavy-metal,FALSE,Allegro
37,142453,False,0.545,0.398,C,-7.651,major,0.038,0.962,0.0112,0.111,0.801,136.932,4,children,FALSE,Allegro
61,236133,False,0.497,0.49,F,-7.161,major,0.0276,0.671,4.17e-4,0.155,0.126,122.71,4,mandopop,FALSE,Allegro
20,190000,False,0.479,0.983,A,-7.349,major,0.0561,3.85e-4,0.354,0.211,0.507,97.02,4,heavy-metal,FALSE,Andante
21,223253,False,0.591,0.814,F,-4.897,major,0.0391,0.286,0.404,0.0969,0.438,160.093,4,j-idol,FALSE,Allegro
48,228364,False,0.461,0.704,C,-6.451,major,0.0377,0.00788,8.88e-6,0.148,0.25,98.539,4,piano,FALSE,Andante
30,206608,False,0.18,0.956,C,-4.597,major,0.0737,2.04e-4,2.27e-6,0.0834,0.614,160.476,4,heavy-metal,FALSE,Allegro
7,386535,False,0.511,0.733,C#/Db,-12.591,major,0.0668,0.00242,0.852,0.112,0.0399,119.978,4,detroit-techno,FALSE,Moderato
33,319613,False,0.594,0.982,E,-4.493,minor,0.228,0.409,2.11e-4,0.702,0.225,100.171,4,ska,FALSE,Andante
63,207537,False,0.507,0.387,A#/Bb,-6.237,major,0.0324,0.909,0,0.113,0.485,102.987,4,electro,FALSE,Andante
58,173576,False,0.355,0.00708,A#/Bb,-33.07,major,0.0504,0.985,0.961,0.0903,0.16,63.731,4,ambient,FALSE,Larghetto
36,247186,False,0.284,0.978,B,-3.395,major,0.0951,5.08e-6,0.894,0.489,0.149,116.297,4,grindcore,FALSE,Moderato
25,43586,False,0.367,0.175,C,-19.716,major,0.0428,0.974,0.853,0.232,0.816,74.077,5,classical,TRUE,Adagio
19,216093,False,0.543,0.94,G,-1.259,major,0.0268,0.0138,0.0101,0.164,0.691,130.004,4,j-idol,FALSE,Allegro
15,230840,False,0.669,0.219,F,-20.188,major,0.0502,0.928,0.713,0.101,0.11,99.786,3,idm,FALSE,Andante
35,206400,False,0.699,0.773,C,-4.789,major,0.0309,0.76,2.28e-6,0.251,0.863,119.961,4,ska,FALSE,Moderato
76,287733,False,0.712,0.967,G,-5.206,major,0.047,0.0771,0,0.356,0.895,145.024,4,piano,FALSE,Allegro
9,124076,False,0.675,0.587,C,-8.417,minor,0.0818,0.157,0.877,0.111,0.878,186.219,3,study,FALSE,Presto
0,344040,False,0.461,0.978,D,-3.346,major,0.0935,5.53e-6,0.00155,0.108,0.324,118.025,4,iranian,FALSE,Moderato
33,170533,False,0.407,0.723,C#/Db,-4.781,major,0.0565,0.00501,0,0.115,0.239,177.785,4,j-rock,FALSE,Presto
20,203066,False,0.455,0.626,D,-7.424,minor,0.0324,0.232,6.24e-5,0.121,0.518,73.687,4,trip-hop,FALSE,Adagio
13,59246,True,0.108,0.521,F,-15.304,minor,0.127,5.52e-6,0.912,0.158,0.0378,92.538,4,grindcore,FALSE,Andante
14,177786,False,0.856,0.766,A,-12.172,minor,0.0378,0.207,0.352,0.0519,0.899,127.989,4,breakbeat,FALSE,Allegro
11,98386,False,0.786,0.225,A,-16.516,major,0.573,0.679,0,0.201,0.658,110.066,4,kids,FALSE,Moderato
26,138706,False,0.223,0.5,G,-6.808,major,0.0319,0.0225,0.567,0.192,0.0463,97.546,3,spanish,FALSE,Andante
20,199262,True,0.567,0.627,F,-8.078,minor,0.282,0.13,0,0.137,0.33,99.359,4,j-dance,FALSE,Andante
27,133734,False,0.608,0.469,F#/Gb,-7.964,major,0.0302,0.58,0,0.0757,0.719,142.958,4,cantopop,FALSE,Allegro
33,317146,False,0.554,0.526,G,-7.209,major,0.0263,0.0998,0,0.751,0.29,79.986,4,groove,FALSE,Andante
51,171149,False,0.619,0.277,B,-11.771,major,0.0322,0.892,0.0542,0.116,0.435,111.576,4,folk,FALSE,Moderato
64,91760,False,0.419,0.152,C,-12.126,major,0.0277,0.326,0.0034,0.113,0.239,80.608,4,british,FALSE,Andante
37,132426,False,0.442,0.776,A,-6.727,minor,0.0381,0.412,0,0.0323,0.925,95.587,4,rock-n-roll,FALSE,Andante
26,171406,True,0.63,0.717,C#/Db,-7.703,minor,0.937,0.815,0,0.816,0.408,83.223,4,comedy,FALSE,Andante
23,143574,False,0.599,0.354,D#/Eb,-11.341,major,0.0323,0.789,0.295,0.167,0.363,74.978,4,study,FALSE,Adagio
21,277320,False,0.46,0.936,C#/Db,-3.304,major,0.106,0.00254,6.03e-4,0.277,0.669,167.946,4,j-idol,FALSE,Allegro
30,253626,False,0.547,0.868,A#/Bb,-3.443,major,0.0431,0.204,0,0.0546,0.791,197.712,4,j-idol,FALSE,Presto
19,136880,False,0.568,0.686,C#/Db,-8.247,minor,0.297,0.0306,0,0.362,0.274,102.79,4,j-dance,FALSE,Andante
29,154400,False,0.444,0.939,F#/Gb,-5.367,minor,0.0476,6.07e-4,0.928,0.314,0.0398,150.006,4,trance,FALSE,Allegro
0,227386,False,0.707,0.92,C,-6.468,major,0.0831,0.269,0.798,0.101,0.0739,110.961,4,happy,FALSE,Moderato
44,240106,False,0.637,0.41,F,-7.286,major,0.0296,0.631,0,0.111,0.383,80.014,4,cantopop,FALSE,Andante
8,398532,False,0.81,0.361,A,-15.936,minor,0.0942,0.00718,0.837,0.0894,0.342,120.006,4,chicago-house,FALSE,Allegro
9,198560,False,0.315,0.356,A,-11.586,minor,0.0306,0.347,0.0159,0.121,0.259,79.636,4,romance,FALSE,Andante
20,261133,False,0.64,0.888,A,-4.121,minor,0.0503,0.00975,0,0.106,0.598,127.985,4,j-idol,FALSE,Allegro
14,164640,False,0.666,0.192,G,-11.589,major,0.0316,0.543,0,0.149,0.814,125.226,4,honky-tonk,TRUE,Allegro
25,191352,False,0.562,0.808,D#/Eb,-5.219,minor,0.274,0.473,0,0.129,0.784,98.77,4,dancehall,FALSE,Andante
26,178803,False,0.691,0.788,F#/Gb,-5.552,minor,0.0884,0.548,0,0.12,0.864,110.018,4,rockabilly,FALSE,Moderato
6,252733,False,0.659,0.827,C#/Db,-6.586,major,0.0627,0.13,2.21e-5,0.0905,0.409,104.027,4,chicago-house,FALSE,Andante
58,217848,False,0.509,0.91,D,-6.283,major,0.0727,0.487,0,0.106,0.52,83.974,4,indian,TRUE,Andante
20,242560,False,0.527,0.769,D,-7.017,major,0.032,0.00116,0.00956,0.112,0.241,113.938,4,heavy-metal,FALSE,Moderato
10,59693,False,0.274,0.091,F#/Gb,-25.702,major,0.047,0.417,0.973,0.137,0.0351,133.642,3,idm,FALSE,Allegro
25,310866,False,0.484,0.701,B,-4.885,minor,0.033,0.119,0,0.599,0.295,139.963,4,groove,FALSE,Allegro
30,478800,False,0.787,0.906,G,-7.444,major,0.053900000000000003,1.24e-4,0.915,0.15,0.473,132.806,4,detroit-techno,FALSE,Allegro
52,225426,False,0.617,0.709,G,-7.534,minor,0.0372,0.623,0,0.0966,0.946,82.94,4,pagode,FALSE,Andante
10,224933,False,0.506,0.647,G#/Ab,-4.887,major,0.0281,0.321,0,0.104,0.368,137.076,4,kids,FALSE,Allegro
52,172173,False,0.582,0.953,F,-6.113,minor,0.0567,0.00136,0.00197,0.324,0.12,138.025,4,progressive-house,FALSE,Allegro
52,341450,False,0.474,0.483,C,-7.155,major,0.0466,0.481,0,0.114,0.306,139.807,4,sertanejo,FALSE,Allegro
56,149672,True,0.521,0.916,C,-2.832,minor,0.0555,0.00594,0,0.0781,0.841,170.012,4,british,FALSE,Vivace
21,153709,False,0.491,0.0349,D,-23.966,major,0.0485,0.992,0.949,0.122,0.117,109.71,4,new-age,FALSE,Moderato
69,207141,True,0.355,0.919,G,-3.771,major,0.356,0.00234,3.13e-4,0.262,0.259,159.922,4,metal,FALSE,Allegro
23,181751,False,0.682,0.0268,D,-26.66,major,0.0563,0.995,0.809,0.0983,0.362,112.081,4,disney,FALSE,Moderato
12,84760,False,0.18,0.862,F#/Gb,-9.619,minor,0.0972,1.11e-6,0.942,0.262,0.135,104.7,3,grindcore,FALSE,Andante
39,151906,False,0.683,0.886,A#/Bb,-6.291,major,0.0455,0.00689,7.21e-5,0.0802,0.968,150.021,4,party,FALSE,Allegro
38,244995,False,0.29,0.465,F#/Gb,-10.729,major,0.0322,0.581,0.184,0.258,0.412,103.765,4,goth,FALSE,Andante
21,265293,False,0.616,0.525,C,-7.411,major,0.025,0.173,0.0125,0.115,0.402,155.954,4,trip-hop,FALSE,Allegro
25,397026,True,0.489,0.87,A,-8.622,minor,0.06,0.0763,0.917,0.12,0.109,120.059,4,death-metal,FALSE,Allegro
54,197400,False,0.333,0.232,G#/Ab,-14.605,major,0.0366,0.785,5.48e-4,0.252,0.398,144.788,4,honky-tonk,FALSE,Allegro
42,294040,False,0.518,0.889,C,-3.633,major,0.0429,0.19,0,0.122,0.625,125.957,4,goth,FALSE,Allegro
26,166786,False,0.594,0.207,D,-14.937,major,0.0335,0.862,0.0346,0.208,0.288,136.911,4,power-pop,FALSE,Allegro
29,327133,False,0.566,0.419,G,-3.437,major,0.0248,0.804,0,0.299,0.404,134.085,3,malay,FALSE,Allegro
52,209293,False,0.326,0.429,G,-8.561,major,0.0358,0.51,7.85e-6,0.114,0.148,136.186,5,brazil,FALSE,Allegro
74,210506,False,0.616,0.47,F,-6.092,minor,0.0253,0.291,0,0.111,0.325,80.03,4,british,FALSE,Andante
27,263266,False,0.615,0.545,G,-12.572,major,0.0268,0.383,2.9e-6,0.16,0.47,110.335,3,acoustic,FALSE,Moderato
41,271354,False,0.571,0.421,G,-8.538,minor,0.0501,0.811,0,0.164,0.396,139.987,4,turkish,FALSE,Allegro
2,190640,False,0.322,0.28,B,-20.13,minor,0.0465,0.973,0.917,0.121,0.0334,117.787,4,iranian,FALSE,Moderato
49,196008,False,0.415,0.651,E,-5.757,minor,0.0666,0.14,0,0.133,0.552,122.292,4,anime,FALSE,Allegro
27,301573,False,0.452,0.466,C,-6.275,major,0.0353,0.3,0,0.123,0.571,192.013,3,groove,FALSE,Presto
79,218920,False,0.5,0.824,E,-5.846,minor,0.0388,1.6e-4,0.00161,0.0916,0.539,120.125,4,alt-rock,FALSE,Allegro
49,417733,False,0.398,0.19,E,-18.011,minor,0.0302,0.987,0.911,0.0834,0.174,169.153,4,ambient,FALSE,Vivace
43,138553,False,0.547,0.919,C,-3.661,major,0.0713,0.203,3.05e-4,0.208,0.739,92.183,4,forro,FALSE,Andante
48,282333,False,0.544,0.596,C#/Db,-10.325,minor,0.059,0.226,1.17e-5,0.989,0.794,80.96,4,alt-rock,FALSE,Andante
24,98757,False,0.326,0.327,C,-11.893,major,0.0769,0.855,0,0.17,0.154,119.839,3,groove,FALSE,Moderato
58,244773,False,0.716,0.783,E,-12.876,minor,0.0496,0.172,0.0346,0.0327,0.952,121.306,4,detroit-techno,FALSE,Allegro
10,145408,False,0.82,0.96,C#/Db,-4.696,major,0.145,0.0339,0,0.0577,0.916,103.985,4,kids,FALSE,Andante
51,332759,False,0.628,0.625,F,-9.224,minor,0.0465,0.0758,0.645,0.48,0.148,172.154,4,trip-hop,FALSE,Vivace
68,289226,True,0.538,0.997,G#/Ab,-2.27,major,0.205,0.00232,0.00159,0.12,0.0702,95.016,4,metal,FALSE,Andante
0,283880,False,0.525,0.916,F#/Gb,-2.407,major,0.0321,0.0191,6.96e-4,0.0862,0.754,150.01,4,j-idol,FALSE,Allegro
36,170120,False,0.489,0.898,G,-6.153,major,0.064,0.0153,5.35e-4,0.154,0.831,184.979,4,electronic,FALSE,Presto
55,133320,False,0.578,0.429,D,-9.601,major,0.0268,0.178,6.01e-5,0.171,0.0889,108.738,4,british,FALSE,Moderato
29,259560,False,0.484,0.588,A,-10.397,major,0.0317,0.0661,0.00765,0.0418,0.693,209.143,4,rockabilly,FALSE,Prestissimo
40,240493,False,0.457,0.435,G#/Ab,-7.299,major,0.0277,0.262,0,0.103,0.312,75.997,4,world-music,FALSE,Adagio
22,215626,False,0.385,0.832,B,-11.569,minor,0.149,1.75e-4,0.0151,0.934,0.343,119.357,4,heavy-metal,FALSE,Moderato
69,126533,False,0.581,0.28,E,-9.091,minor,0.0381,0.936,1.56e-5,0.305,0.813,137.831,4,british,FALSE,Allegro
20,221053,False,0.546,0.549,C,-9.236,major,0.0829,0.257,3.39e-6,0.114,0.193,88.32,4,j-dance,FALSE,Andante
19,82760,False,0.427,0.59,A,-12.379,minor,0.0645,0.82,0.834,0.241,0.722,121.578,4,afrobeat,FALSE,Allegro
28,243825,False,0.795,0.145,D#/Eb,-16.848,major,0.0658,0.954,0.934,0.105,0.611,135.816,4,guitar,FALSE,Allegro
76,178000,False,0.531,0.909,B,-4.236,major,0.034,0.0175,0,0.231,0.814,97.546,4,punk,FALSE,Andante
52,188800,False,0.517,0.933,E,-3.988,minor,0.0678,0.222,2.51e-6,0.48,0.63,180.11,4,forro,FALSE,Presto
22,189413,False,0.691,0.904,A,-6.162,major,0.0295,0.0872,3.96e-5,0.108,0.866,110.025,4,club,FALSE,Moderato
41,208087,False,0.554,0.823,D,-5.744,major,0.0322,0.0178,0,0.106,0.962,159.887,4,ska,FALSE,Allegro
0,96073,False,0.518,0.584,A,-7.383,minor,0.128,0.164,0,0.242,0.616,131.548,4,children,FALSE,Allegro
11,214866,False,0.686,0.929,F#/Gb,-5.577,major,0.0401,0.0318,0.0408,0.344,0.476,129.948,4,trip-hop,FALSE,Allegro
3,79306,False,0.556,0.143,D#/Eb,-18.677,major,0.0424,0.975,0.852,0.189,0.708,119.065,3,classical,TRUE,Moderato
29,134706,False,0.465,0.556,A#/Bb,-10.174,major,0.0595,0.936,0.0012,0.372,0.842,114.565,3,romance,FALSE,Moderato
41,256441,False,0.391,0.641,C#/Db,-5.019,major,0.0286,0.368,0,0.718,0.253,76.9,4,gospel,FALSE,Andante
18,179274,False,0.65,0.609,G#/Ab,-5.167,major,0.0533,0.774,0,0.101,0.581,114.927,4,children,FALSE,Moderato
39,223746,False,0.631,0.434,C,-9.251,major,0.0282,0.843,0,0.117,0.542,126.48,4,children,FALSE,Allegro
41,195173,False,0.586,0.858,C,-12.67,major,0.0493,0.00527,2.44e-4,0.0826,0.812,144.632,4,hard-rock,FALSE,Allegro
43,228266,False,0.435,0.74,C,-6.354,major,0.0299,0.0545,1.05e-4,0.0862,0.622,133.433,4,punk-rock,FALSE,Allegro
20,153026,False,0.543,0.968,C,-3.971,minor,0.0522,3.5e-6,4.61e-5,0.16,0.476,119.982,4,heavy-metal,FALSE,Moderato
74,191520,False,0.426,0.888,C,-3.72,minor,0.0987,4.55e-4,0,0.306,0.387,144.111,4,metal,FALSE,Allegro
28,169266,False,0.548,0.839,F,-4.66,major,0.0368,0.0364,0,0.201,0.827,113.468,4,club,FALSE,Moderato
13,152400,False,0.569,0.28,G,-12.913,major,0.0249,0.852,1.47e-6,0.202,0.373,76.127,4,honky-tonk,FALSE,Andante
43,165438,False,0.666,0.697,B,-6.363,minor,0.0391,0.385,0,0.115,0.814,151.978,4,pagode,FALSE,Allegro
50,156933,False,0.353,0.745,D,-5.934,major,0.0726,0.694,0,0.727,0.367,184.044,4,sertanejo,FALSE,Presto
35,289692,False,0.454,0.573,G,-9,major,0.0304,0.201,2.07e-4,0.0734,0.539,206.101,4,j-rock,FALSE,Prestissimo
37,329200,False,0.509,0.561,B,-10.035,minor,0.0259,0.0763,0.00323,0.286,0.749,174.011,4,punk-rock,FALSE,Vivace
0,241040,True,0.386,0.906,G,-2.884,major,0.0916,3.68e-5,1.1e-4,0.227,0.48,161.787,4,metalcore,FALSE,Allegro
16,119293,False,0.853,0.628,G,-8.699,major,0.049,0.0722,0,0.174,0.948,109.069,4,kids,FALSE,Moderato
23,337462,False,0.731,0.675,E,-10.425,minor,0.0637,0.0085,0.883,0.071,0.21,130.004,4,detroit-techno,FALSE,Allegro
45,180640,False,0.63,0.93,F#/Gb,-4.547,minor,0.161,0.211,2.91e-6,0.956,0.754,104.847,4,sertanejo,FALSE,Andante
59,162066,False,0.439,0.0529,A,-16.253,major,0.039,0.881,0,0.106,0.314,109.382,3,rock-n-roll,FALSE,Moderato
48,138290,True,0.397,0.992,D,-4.302,major,0.155,5.93e-6,0.00378,0.706,0.176,119.102,4,black-metal,FALSE,Moderato
11,194880,False,0.401,0.915,C,-11.376,major,0.114,0.19,0.904,0.196,0.239,150.156,5,idm,FALSE,Allegro
66,140920,False,0.377,0.916,E,-3.199,minor,0.0481,0.26,0,0.074,0.912,75.533,4,british,FALSE,Adagio
36,199106,False,0.719,0.567,C#/Db,-8.156,minor,0.114,0.344,0,0.168,0.632,113.629,4,rock-n-roll,FALSE,Moderato
29,193626,False,0.636,0.833,C,-5.524,major,0.0356,0.0774,7.82e-5,0.25,0.963,207.054,4,rockabilly,FALSE,Prestissimo
37,320400,False,0.358,0.868,B,-4.197,minor,0.0997,0.258,1.08e-6,0.32,0.714,95.002,4,ska,FALSE,Andante
13,162033,False,0.912,0.665,F#/Gb,-8.271,major,0.0898,0.105,0,0.0854,0.841,98.012,4,kids,FALSE,Andante
21,288391,False,0.404,0.961,A#/Bb,-6.053,minor,0.0652,6.73e-5,0.707,0.0677,0.296,144.968,4,heavy-metal,FALSE,Allegro
38,92960,False,0.906,0.441,E,-6.908,major,0.042,0.198,0,0.401,0.952,112.936,4,children,FALSE,Moderato
67,197200,True,0.425,0.983,A#/Bb,-3.437,major,0.114,2.63e-4,0,0.114,0.513,149.95,4,metalcore,FALSE,Allegro
29,317506,False,0.51,0.984,D,-3.839,major,0.0866,1.3e-5,4.12e-5,0.407,0.129,109.997,4,death-metal,FALSE,Moderato
30,190866,False,0.474,0.705,E,-9.01,minor,0.0273,0.0974,0.969,0.356,0.766,136.808,4,bluegrass,FALSE,Allegro
18,186093,False,0.485,0.268,B,-14.994,major,0.0281,0.703,0.226,0.212,0.471,92.69,4,honky-tonk,FALSE,Andante
27,208546,False,0.385,0.826,C,-6.253,major,0.103,0.0287,2.64e-6,0.515,0.0399,129.847,4,spanish,FALSE,Allegro
43,106666,False,0.797,0.348,A#/Bb,-12.885,minor,0.042,0.955,0.937,0.162,0.364,126.026,4,anime,FALSE,Allegro
44,282723,False,0.456,0.488,G#/Ab,-10.64,minor,0.213,0.258,0,0.259,0.354,129.887,4,cantopop,FALSE,Allegro
11,233293,False,0.54,0.723,B,-6.676,minor,0.0356,0.0902,0.00183,0.151,0.306,112.079,4,synth-pop,FALSE,Moderato
58,222760,False,0.481,0.938,B,-4.759,minor,0.0781,0.00301,1.53e-4,0.0859,0.357,134.962,4,metalcore,FALSE,Allegro
47,145643,False,0.553,0.536,A#/Bb,-10.174,major,0.0295,0.00199,0.419,0.0882,0.748,133.994,4,cantopop,FALSE,Allegro
30,83482,False,0.623,0.744,F,-5.615,major,0.256,0.744,0,0.419,0.905,113.842,4,children,FALSE,Moderato
5,131134,False,0.71,0.439,C#/Db,-6.758,major,0.107,0.0145,0.684,0.0891,0.4,194.09,4,study,FALSE,Presto
0,292693,False,0.247,0.196,C,-13.074,minor,0.0401,0.887,3.97e-4,0.218,0.116,75.593,5,romance,FALSE,Adagio
24,184413,True,0.64,0.343,A,-8.999,minor,0.03,0.678,0,0.133,0.406,109.854,4,comedy,FALSE,Moderato
6,99307,False,0.761,0.428,G#/Ab,-6.378,minor,0.0578,0.21,0.193,0.115,0.187,90.014,4,study,FALSE,Andante
22,398349,False,0.692,0.628,D#/Eb,-11.246,minor,0.0325,0.0314,1.37e-6,0.0672,0.788,113.036,4,chicago-house,FALSE,Moderato
32,321200,False,0.611,0.907,G,-4.146,major,0.0505,0.524,2.53e-5,0.972,0.6,99.68,4,salsa,FALSE,Andante
27,423533,False,0.562,0.488,D,-10.53,major,0.132,0.733,0,0.168,0.505,134.121,4,show-tunes,FALSE,Allegro
25,143293,False,0.42,0.875,D,-10.59,major,0.0505,0.0358,0,0.379,0.497,135.349,4,power-pop,FALSE,Allegro
51,348986,False,0.808,0.402,B,-16.804,minor,0.392,0.731,0.153,0.197,0.633,100.012,4,folk,FALSE,Andante
35,138453,False,0.478,0.949,F#/Gb,-3.936,minor,0.0611,4.16e-4,0,0.0955,0.601,89.666,4,emo,FALSE,Andante
1,232412,False,0.417,0.682,C#/Db,-5.071,major,0.0295,0.0267,6.69e-4,0.109,0.351,105.542,4,alt-rock,FALSE,Andante
10,59000,False,0.241,0.142,D,-17.092,minor,0.0332,0.987,0.964,0.133,0.0379,108.511,3,idm,FALSE,Moderato
15,169388,False,0.643,0.334,C#/Db,-13.587,minor,0.0626,0.0975,0.825,0.0999,0.654,139.009,4,study,FALSE,Allegro
5,193125,False,0.936,0.827,C#/Db,-7.689,minor,0.043,4.65e-4,0.0185,0.0554,0.963,128.087,4,chicago-house,FALSE,Allegro
0,303920,False,0.141,0.128,G,-23.067,major,0.041,0.849,1.34e-5,0.0941,0.063,87.037,4,iranian,FALSE,Andante
39,272290,False,0.541,0.495,A,-6.221,major,0.0288,0.452,0,0.112,0.386,74.986,4,world-music,FALSE,Adagio
7,148118,False,0.65,0.84,A,-10.832,minor,0.053,0.192,0.868,0.0835,0.0951,123.047,4,study,FALSE,Allegro
3,80699,False,0.537,0.11,D,-25.941,major,0.0605,0.991,0.848,0.119,0.89,124.812,4,classical,TRUE,Allegro
0,158288,False,0.399,0.238,F,-10.173,major,0.0438,0.99,0.261,0.0789,0.71,91.851,3,romance,FALSE,Andante
19,192186,False,0.877,0.933,F,-7.142,minor,0.0788,1.21e-4,0.771,0.129,0.702,126.906,4,chicago-house,FALSE,Allegro
