popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat,artists,album_name,track_name
18,215373,False,0.661,0.966,G#/Ab,-2.113,major,0.0514,0.212,1.43e-6,0.118,0.844,124.942,4,j-idol,FALSE,Allegro,Flower,THIS IS Flower THIS IS BEST,Flower Garden(version2016)
0,168063,False,0.45,0.462,G#/Ab,-8.016,major,0.0325,0.0421,1.4e-5,0.104,0.165,166.025,4,idm,FALSE,Allegro,Kyson,Lucky Notes,Between Us
42,200440,False,0.603,0.66,D,-8.837,major,0.0344,0.766,0,0.627,0.483,129.211,4,samba,FALSE,Allegro,Exaltasamba,25 Anos (Ao Vivo),Não Seria Justo
46,144879,False,0.625,0.737,B,-8.109,minor,0.191,0.642,0,0.646,0.663,122.734,4,sertanejo,FALSE,Allegro,Matheus & Kauan,10 Anos Na Praia (Ao Vivo),Coração De Isca - Ao Vivo
37,335724,False,0.348,0.154,B,-13.982,major,0.0507,0.884,0,0.111,0.295,77.992,4,world-music,FALSE,Andante,Phil Wickham,Hymn Of Heaven (Acoustic Sessions),Battle Belongs - Acoustic
70,246493,True,0.568,0.871,C,-3.453,major,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alt-rock,FALSE,Moderato,The Neighbourhood,I Love You.,Flawless
0,228399,False,0.435,0.0885,A,-19.184,minor,0.0488,0.991,0.945,0.0915,0.195,115.758,4,new-age,FALSE,Moderato,Jim Brickman,Winter Chill,Winter Waltz - 2020 Version
23,219043,False,0.504,0.918,C,-5.475,major,0.0462,0.00228,0,0.147,0.674,165.911,4,grunge,FALSE,Allegro,Nickelback,Those Days,Those Days
23,537986,False,0.45,0.976,A#/Bb,-4.539,major,0.0461,1.64e-5,0.395,0.431,0.417,92.03,4,heavy-metal,FALSE,Andante,Rata Blanca,Rata Blanca: Luna Park 2019 (En Vivo),El Último Ataque - En Vivo
9,77613,False,0.262,0.136,C,-20.967,major,0.0347,0.98,0.898,0.163,0.188,151.539,3,classical,TRUE,Allegro,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 13. Variation XII"
50,256733,False,0.57,0.887,G,-7.993,minor,0.0448,0.0908,3.41e-6,0.197,0.182,94.607,4,mandopop,FALSE,Andante,Jay Chou,杰倫,反方向的鐘
12,39493,False,0.144,0.958,A#/Bb,-3.6,minor,0.213,1.56e-4,0.28,0.569,0.0573,176.353,3,grindcore,FALSE,Presto,Pig Destroyer,Prowler in the Yard (Deluxe Reissue),Tickets to the Car Crash (Remix)
57,225440,False,0.495,0.869,F#/Gb,-3.48,minor,0.0462,0.0306,0,0.279,0.522,94.012,3,metal,FALSE,Andante,Bullet For My Valentine,The Poison,All These Things I Hate (Revolve Around Me)
22,93396,False,0.726,0.149,A#/Bb,-23.103,major,0.108,0.975,0.872,0.112,0.973,180.424,4,disney,FALSE,Presto,Jon Sarta,Disney Piano Classics 5: From the Corner,Zip-a-Dee-Doo Dah
10,112689,False,0.142,0.0877,C#/Db,-21.597,major,0.0439,0.662,0.961,0.112,0.026,95.287,4,iranian,FALSE,Andante,Alphaxone,Echoes from Outer Silence,Outfield
41,94891,False,0.697,0.462,G,-10.463,major,0.0458,0.271,0,0.198,0.677,172.017,4,pagode,TRUE,Vivace,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 1",Nosso Lance
33,278666,False,0.502,0.517,E,-8.207,minor,0.0359,0.653,0,0.18,0.497,104.374,4,salsa,FALSE,Andante,Marc Anthony,"Románticas 80s, 90s, 2000s",Hasta Ayer
56,216786,False,0.561,0.569,F#/Gb,-9.682,major,0.0289,0.365,0.611,0.109,0.53,103.705,4,garage,FALSE,Andante,The Strokes,Comedown Machine,Chances
19,160600,False,0.717,0.109,D,-16.867,major,0.0344,0.847,0,0.111,0.677,130.367,4,honky-tonk,TRUE,Allegro,Hank Williams;Drifting Cowboys,40 Greatest Hits,Take These Chains From My Heart - Single Version
14,175862,False,0.921,0.924,F,-4.887,major,0.101,0.0484,0,0.532,0.58,115.995,4,kids,FALSE,Moderato,Jack Hartmann,Science Songs All Day Long,3 States of Matter
44,390016,False,0.49,0.699,G#/Ab,-7.564,major,0.0476,0.349,2.41e-4,0.178,0.156,100.288,4,folk,FALSE,Andante,Kailash Kher,Anaadi Ananta,Anaadi Ananta
39,234333,False,0.52,0.976,C,-5.604,major,0.147,0.0398,7.84e-5,0.104,0.421,182.468,4,j-pop,FALSE,Presto,BOØWY,JUST A HERO,JUSTY
69,181049,False,0.538,0.953,A,-5.611,minor,0.056,0.0234,0.00126,0.113,0.74,100.033,4,garage,FALSE,Andante,Arctic Monkeys,AM,Fireside
67,239386,True,0.295,0.924,F,-3.407,major,0.0678,4.02e-5,0.00462,0.377,0.219,171.941,4,metal,FALSE,Vivace,Bring Me The Horizon,That's The Spirit,Happy Song
0,191997,False,0.763,0.388,D,-14.338,minor,0.0296,0.181,0.838,0.292,0.767,144.013,4,children,FALSE,Allegro,Super Simple Songs,ABC Boo,ABC Boo - Sing-Along
59,260560,False,0.73,0.585,C,-9.274,major,0.0238,0.375,0.0101,0.147,0.721,100.021,4,metal,FALSE,Andante,Linkin Park,Hybrid Theory (Bonus Edition),My December
27,200832,False,0.641,0.386,D,-7.535,minor,0.0241,0.773,2.53e-4,0.137,0.592,79.047,4,malay,FALSE,Andante,Sajeer Koppam,Mazhamegham,Pakkamale
49,193009,False,0.631,0.807,C,-5.857,major,0.0545,0.27,0,0.675,0.45,114.924,4,sertanejo,FALSE,Moderato,Matheus & Kauan,Tem Moda Pra Tudo (Ao Vivo),Consórcio - Ao Vivo
34,475813,False,0.239,0.694,A#/Bb,-5.618,major,0.0381,4.5e-4,0,0.425,0.166,169.966,3,world-music,FALSE,Vivace,Planetshakers,This Is Our Time (Live),Covered - Live
64,183253,False,0.724,0.757,A,-4.787,minor,0.0274,0.00777,1.54e-4,0.215,0.878,109.98,4,garage,FALSE,Moderato,Arctic Monkeys,Fluorescent Adolescent,Too Much To Ask
44,204800,False,0.532,0.488,A,-9.692,major,0.0235,0.274,0.0011,0.426,0.156,87.97,4,hard-rock,FALSE,Andante,Pitty,Chiaroscuro,Só Agora
38,230373,False,0.647,0.746,F#/Gb,-4.013,major,0.058,0.352,0,0.119,0.478,146.035,4,gospel,FALSE,Allegro,Gerson Rufino,Enquanto Falam de Mim,Eu Sou Assim
47,209515,False,0.4,0.979,C#/Db,-3.228,major,0.0822,5.65e-5,0.879,0.0631,0.202,173.92,4,drum-and-bass,FALSE,Vivace,Pendulum,Nothing For Free,Driver
57,134560,False,0.63,0.661,B,-7.465,major,0.0263,0.00533,1.45e-5,0.162,0.953,126.975,4,psych-rock,FALSE,Allegro,The Beach Boys,Wild Honey (Remastered),Darlin' - Remastered 2001
55,215411,False,0.554,0.488,F,-8.079,major,0.0307,0.589,0,0.136,0.539,95.949,4,pop-film,FALSE,Andante,Arijit Singh,Simran,Meet
8,570000,False,0.866,0.25,A#/Bb,-21.055,minor,0.0923,0.00209,0.911,0.115,0.306,110.918,4,detroit-techno,FALSE,Moderato,Theo Parrish,That Day / How I Feel,That Day - Original
38,192146,False,0.666,0.824,C#/Db,-8.59,major,0.0283,0.438,2.34e-5,0.135,0.966,146.23,4,ska,FALSE,Allegro,Lasse Stefanz,I ett fotoalbum,Är det kärlek du behöver
39,224186,False,0.598,0.582,A,-8.438,major,0.0483,0.646,0,0.953,0.713,75.078,4,samba,FALSE,Adagio,Exaltasamba,Ao Vivo Na Ilha Da Magia,"Duas Vidas Num Só Ideal - Extra / Ao Vivo Na Ilha Da Magia,Brasil/2008"
43,259519,False,0.295,0.563,D,-8.686,major,0.0358,0.0305,0,0.0968,0.521,87.067,4,metalcore,FALSE,Andante,Bullet For My Valentine,Scream Aim Fire Deluxe Edition,Road To Nowhere
6,267306,False,0.724,0.941,F#/Gb,-13.646,minor,0.0555,8.61e-6,0.93,0.105,0.219,134.312,4,detroit-techno,FALSE,Allegro,Surgeon,Basictonalvocabulary,Rotunda
18,225042,False,0.57,0.875,C#/Db,-5.065,minor,0.07,0.0334,0.00289,0.339,0.802,175.017,4,j-idol,FALSE,Vivace,PASSEPIED,ニュイ,アンダスタンディング
34,246573,False,0.504,0.83,G,-5.68,major,0.0716,0.201,0,0.988,0.599,131.546,4,ska,FALSE,Allegro,Los Fabulosos Cadillacs,Chau,Vasos Vacios - Versión Remasterizada (Live)
27,141665,False,0.697,0.535,C#/Db,-6.314,major,0.0346,0.143,0.888,0.114,0.566,91.905,4,study,FALSE,Andante,Dusty Decks,Spinning the Wheels,Spinning the Wheels
39,239466,False,0.503,0.69,C,-6.43,major,0.0287,4.43e-4,0,0.224,0.451,89.032,4,heavy-metal,FALSE,Andante,Almafuerte,Mundo Guanaco,Sentir Indiano
18,117106,False,0.794,0.657,A#/Bb,-8.038,major,0.506,0.589,0,0.0922,0.797,95.155,4,j-dance,FALSE,Andante,Vybz Kartel,"Freaky Gal (Juleen), Pt. 1","Freaky Gal (Juleen), Pt. 1"
2,291546,False,0.122,0.351,B,-18.039,minor,0.0405,0.891,0.769,0.119,0.0734,87.074,4,iranian,FALSE,Andante,Crows in the Rain,Little Girl And Lost Blossom,Fatherland
64,305426,False,0.318,0.573,C#/Db,-5.653,major,0.0324,0.107,0,0.0854,0.0765,156.054,4,alt-rock,FALSE,Allegro,Chris Tomlin,How Great Is Our God: The Essential Collection,How Great Is Our God
18,293240,False,0.556,0.888,G,-4.507,major,0.0586,5.45e-4,2.04e-5,0.907,0.512,158.01,4,j-idol,FALSE,Allegro,Shiritsu Ebisu Chugaku,エビ中 秋声と螻蛄と音楽の輝き 題して「ちゅうおん」2021(Live),頑張ってる途中 - ちゅうおん2021 Live ver.
36,205145,False,0.552,0.742,D,-7.801,major,0.118,0.219,2.25e-5,0.21,0.537,200.029,4,k-pop,FALSE,Prestissimo,Yuvan Shankar Raja,Naane Varuvean,Veera Soora
34,280666,False,0.562,0.939,C,-3.259,major,0.0668,0.338,0,0.122,0.486,150.072,4,j-idol,FALSE,Allegro,Nogizaka46,生まれてから初めて見た夢 (Complete Edition),ごめんね、スムージー
32,215026,False,0.682,0.669,E,-7.687,minor,0.0337,0.00319,6.24e-6,0.17,0.362,129.084,4,j-rock,FALSE,Allegro,Eikichi Yazawa,ONLY ONE (50th Anniversary Remastered),ONLY ONE - Remastered 2022
22,191320,False,0.231,0.0378,G#/Ab,-20.849,major,0.0394,0.973,0.869,0.0908,0.0398,119.793,4,new-age,FALSE,Moderato,Paul Cardall,Faithful,Embraced
54,183651,False,0.655,0.489,D,-5.375,major,0.0592,0.726,0,0.865,0.531,151.978,4,sertanejo,FALSE,Allegro,Murilo Huff,"Pra Ouvir Tomando Uma, Vol. 1",Voz Sem Violão
54,211787,False,0.394,0.228,E,-12.584,major,0.0431,0.966,3.81e-5,0.113,0.258,104.625,4,ambient,FALSE,Andante,Sleeping At Last,"Covers, Vol. 1",I'm Gonna Be (500 Miles)
21,188466,False,0.558,0.415,D,-7.777,major,0.0845,0.616,0,0.103,0.425,113.579,4,tango,FALSE,Moderato,Roberto Goyeneche,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,Volvio Una Noche
38,181413,False,0.765,0.924,A,-5.579,major,0.0313,0.121,0,0.315,0.918,121.985,4,punk-rock,FALSE,Allegro,Charly García,Random,Ella Es Tan Kubrick
27,203733,False,0.69,0.464,C,-5.379,major,0.0388,0.0102,0,0.315,0.457,125.967,4,party,FALSE,Allegro,Fäaschtbänkler,Partyplanet,Jetzt und hier
53,299164,False,0.541,0.8,F#/Gb,-3.687,major,0.0382,0.0442,0,0.398,0.56,129.939,4,anime,FALSE,Allegro,Official HIGE DANdism,Traveler,Yesterday
0,162066,False,0.632,0.529,E,-6.556,major,0.0854,0.73,0,0.16,0.575,148.176,4,kids,FALSE,Allegro,Cooltime Kids,Oh Santa! Kids Christmas Songs,Let It Snow! Let It Snow! Let It Snow!
0,356280,False,0.534,0.00983,D,-27.208,minor,0.0633,0.991,0.919,0.0901,0.27,140.663,3,iranian,FALSE,Allegro,Kiawasch Sahebnassagh,...und hier in der Stille (...va inja Sokut) - Klavier Improvisation,Mim
0,221440,False,0.506,0.998,B,-1.502,major,0.132,0.0665,0,0.468,0.54,144.925,4,german,FALSE,Allegro,Mickie Krause,Best Of Karneval,Nur noch Schuhe an - Party-Version 2013
43,243800,False,0.788,0.828,C,-4.359,major,0.0425,0.037,2.1e-5,0.12,0.932,122.996,4,electronic,FALSE,Allegro,Miranda!,Es Mentira,Tu Juego
11,348000,False,0.642,0.992,A,-1.859,major,0.122,2.42e-4,0.162,0.196,0.303,119.968,4,chicago-house,FALSE,Moderato,Felix Da Housecat,Sinner Winner (Let's Be Friends Remix),Sinner Winner - Let's Be Friends Remix
21,119101,False,0.0614,0.00153,C,-28.262,major,0.0516,0.969,0.995,0.112,0.0671,74.04,3,guitar,FALSE,Adagio,Little Symphony,Rialto Beach,Nosara
28,153630,False,0.74,0.644,F#/Gb,-7.313,minor,0.053900000000000003,0.0351,0.879,0.133,0.498,92.998,4,study,FALSE,Andante,Dusty Decks,Spinning the Wheels,Stone Cookies
20,172544,False,0.716,0.99,G,-4.353,major,0.0771,0.14,6.54e-5,0.422,0.694,132.014,4,club,FALSE,Allegro,Linn da Quebrada,Pajubá,Pirigoza
41,171240,False,0.71,0.672,D,-7.239,major,0.12,0.817,1.08e-6,0.305,0.742,122.127,4,children,FALSE,Allegro,Rolf Zuckowski,Rolfs fröhlicher Familientag,Theo (Der Bananenbrot-Song)
30,188952,True,0.415,0.713,C,-5.529,major,0.0345,0.0555,0,0.0811,0.361,83.69,3,acoustic,FALSE,Andante,Frank Turner,West Coast vs. Wessex,Bob
40,192106,False,0.483,0.868,C,-6.083,major,0.14,0.014,0,0.487,0.561,138.111,4,hard-rock,FALSE,Allegro,Pitty,Anacrônico,Anacrônico
26,130573,False,0.773,0.309,A,-9.665,major,0.0417,0.807,2.44e-5,0.106,0.824,127.868,4,honky-tonk,TRUE,Allegro,Hank Williams;Drifting Cowboys,The Complete Hank Williams,Honky Tonk Blues
18,78133,False,0.652,0.323,G#/Ab,-13.64,major,0.0721,0.812,0.941,0.0809,0.378,154.854,3,disney,FALSE,Allegro,Cameron's Bedtime Classics,Lullaby Duets,Rockabye Baby
55,262800,False,0.66,0.597,G,-7.734,minor,0.0427,0.747,0,0.137,0.837,75.014,4,malay,TRUE,Adagio,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Kannale Kollathe
23,417213,True,0.63,0.552,G#/Ab,-6.563,minor,0.911,0.841,0,0.656,0.635,75.221,4,comedy,FALSE,Adagio,Kyle Kinane,Death of the Party,Writing on the Wall
43,228320,False,0.69,0.627,C#/Db,-10.818,minor,0.0313,0.113,3.3e-4,0.0744,0.855,118.65,4,j-rock,FALSE,Moderato,Eikichi Yazawa,SUBWAY EXPRESS (50th Anniversary Remastered),チャイナタウン (セルフカバー) - Remastered 2022
31,252115,False,0.664,0.543,C#/Db,-8.362,major,0.0308,0.419,4.05e-5,0.0713,0.561,149.971,4,folk,FALSE,Allegro,Papon,Niyoror Ghodhuli,Jonake Bisare Ki
27,401800,False,0.621,0.638,C,-4.055,minor,0.0287,0.758,0.00657,0.151,0.511,96.143,4,guitar,FALSE,Andante,Los Apus,Sunquyparurun,Dime Quien
6,429232,False,0.801,0.811,B,-17.026,major,0.0568,0.00104,0.964,0.0964,0.327,126.003,4,detroit-techno,FALSE,Allegro,Aril Brikha,Prisma,Pivot
58,201225,False,0.68,0.906,B,-6.195,minor,0.0734,0.0341,7.83e-5,0.077,0.68,145.05,4,k-pop,FALSE,Allegro,BLACKPINK,Kill This Love,DDU-DU DDU-DU (Remix)
39,261400,False,0.79,0.814,A,-6.358,minor,0.0268,0.243,0.0102,0.528,0.914,124.03,4,afrobeat,FALSE,Allegro,BaianaSystem,Terapia,Terapia
0,159720,False,0.403,0.328,C,-11.581,minor,0.0481,0.867,0,0.11,0.198,87.821,3,romance,FALSE,Andante,Oleg Pogudin,Юбилей,Ещё один романс
19,102583,False,0.937,0.348,G#/Ab,-15.618,major,0.249,0.152,0,0.192,0.664,96.986,4,kids,FALSE,Andante,Christopher Zondaflex Tyler,Candy Corn,Candy Corn
48,382050,False,0.568,0.624,F#/Gb,-6.612,minor,0.0321,0.637,0,0.212,0.788,143.792,4,pagode,FALSE,Allegro,Thiaguinho,"Infinito 2021, Vol.2",Pot-Pourri: Teu Segredo / Já Tentei
26,139880,False,0.597,0.703,D,-3.577,major,0.0335,0.332,0,0.121,0.646,121.572,4,rockabilly,FALSE,Allegro,Toini & The Tomcats,Welcome to the Rock Garden (Vol. I),Love Is All Around
24,381226,False,0.451,0.604,A,-13.054,major,0.0388,1.22e-4,0.706,0.211,0.259,154.077,4,heavy-metal,FALSE,Allegro,Rata Blanca,Entre el Cielo y el Infierno,En el Bajo Flores
10,151565,False,0.602,0.337,F,-16.022,major,0.0408,0.812,0.957,0.104,0.551,91.964,4,study,FALSE,Andante,"Sarah, the Illstrumentalist",Constellations,Vega
43,231466,False,0.573,0.838,G,-6.508,minor,0.0344,0.707,0,0.209,0.821,99.219,4,pagode,FALSE,Andante,Grupo Revelação,Ao Vivo No Morro,Intrigas Dessa Gente
18,282480,False,0.518,0.824,C#/Db,-3.001,major,0.0661,0.307,0,0.345,0.311,167.924,4,j-idol,FALSE,Allegro,Flower,花時計,熱帯魚の涙 version2015
32,308200,False,0.427,0.719,A,-12.742,major,0.0647,0.00652,0.011,0.108,0.16,161.841,4,goth,FALSE,Allegro,New Model Army,Thunder And Consolation,I Love the World
38,269986,False,0.486,0.867,C#/Db,-5.237,major,0.0892,0.129,0.00176,0.0731,0.358,109.003,4,afrobeat,FALSE,Moderato,BaianaSystem,Duas Cidades,Dia da Caça
50,181048,False,0.716,0.807,C#/Db,-6.847,minor,0.0389,0.632,0,0.386,0.745,144.94,4,pagode,FALSE,Allegro,Kamisa 10,Na Vibe do K10 - EP 1 (Ao vivo),Lance Livre - Ao vivo
25,297093,True,0.335,0.881,C,-6.48,major,0.0934,0.00805,0,0.11,0.173,96.9,4,acoustic,FALSE,Andante,Frank Turner,Songbook,Four Simple Words
12,387306,False,0.563,0.901,G,-11.797,major,0.12,0.103,0.892,0.131,0.74,127.808,4,idm,FALSE,Allegro,Rei Harakami,opa*q,on - ian o'brien mix
48,311750,False,0.605,0.828,C,-4.932,major,0.0403,0.278,0,0.38,0.555,149.947,4,brazil,FALSE,Allegro,Gerson Rufino,Hora da Vitória,Eu Vou Vencer
16,193466,False,0.869,0.602,A,-7.066,major,0.388,0.275,0,0.392,0.682,112.942,4,kids,FALSE,Moderato,Koo Koo Kanga Roo,The Everlasting Slumber Party,Knight Delight
18,254506,False,0.303,0.971,F#/Gb,-3.826,major,0.0852,2.55e-6,0.594,0.354,0.14,179.972,4,black-metal,FALSE,Presto,Hypocrisy,Virus,Compulsive Psychosis
22,234533,False,0.666,0.198,G#/Ab,-22.909,major,0.948,0.818,0,0.847,0.585,99.537,3,comedy,FALSE,Andante,Kathleen Madigan,Shallow Happy Thoughts For The Soul,Martha Stewart
23,146053,False,0.532,0.729,C#/Db,-7.451,minor,0.953,0.87,0,0.914,0.445,93.429,1,comedy,FALSE,Andante,Mike Birbiglia,My Secret Public Journal,Jack & Irma's Magic Phones
47,246881,False,0.507,0.51,G,-8.271,major,0.0336,0.849,0.0169,0.116,0.434,106.208,4,opera,FALSE,Andante,Andrea Bocelli,Amore (Remastered),L'appuntamento (Sentado a 'beira do caminho)
34,222093,False,0.505,0.945,G,-4.83,major,0.0439,0.00598,1.51e-4,0.971,0.557,151.784,4,j-rock,FALSE,Allegro,BOØWY,PSYCHOPATH,RENDEZ-VOUS - LIVE IN HAMBURG JULY 1987
20,84786,False,0.648,0.668,C,-5.333,major,0.0365,0.0617,0.00105,0.273,0.851,174.86,4,kids,FALSE,Vivace,Dora The Explorer,Dora The Explorer,When You Grow Up What Will You Be?
33,159648,False,0.528,0.503,A,-9.457,major,0.0305,0.0332,0.111,0.105,0.469,129.079,4,cantopop,FALSE,Allegro,my little airport,寂寞的星期五,牛頭角青年
47,240373,False,0.736,0.878,C,-5.185,major,0.0654,0.0263,0,0.112,0.833,160.078,4,alt-rock,FALSE,Allegro,Panteon Rococo,Panteón Rococó,Que Pasará
60,301013,False,0.371,0.457,F,-7.674,major,0.0407,0.222,0,0.0882,0.166,96.269,4,show-tunes,FALSE,Andante,Ben Platt,Dear Evan Hansen (Original Broadway Cast Recording),For Forever
0,188823,False,0.387,0.139,B,-14.099,minor,0.0386,0.993,0,0.286,0.201,105.996,3,romance,FALSE,Andante,Vadim Kozin,Мой костёр / Russian Vintage Songs,Жигули
61,292333,False,0.25,0.136,A#/Bb,-12.162,major,0.037,0.673,1.57e-4,0.107,0.0981,118.086,4,opera,FALSE,Moderato,Josh Groban,Closer (Special Edition),You Raise Me Up
22,233573,False,0.747,0.511,A,-15.605,minor,0.266,0.139,0,0.0849,0.72,120.114,5,j-dance,FALSE,Allegro,Vybz Kartel,Riddim Driven: Sidewalk University,Beyonce Wine
26,72186,False,0.59,0.139,F,-15.804,major,0.0314,0.926,0.003,0.135,0.796,95.928,3,children,FALSE,Andante,The Countdown Kids,Joy to the World,"Infant Holy, Infant Lowly"
61,244426,False,0.6,0.954,B,-5.463,minor,0.0555,0.0086,0.624,0.0775,0.665,140.125,4,industrial,FALSE,Allegro,Rammstein,Sehnsucht,Sehnsucht
35,151324,False,0.666,0.551,A#/Bb,-6.514,major,0.0302,0.534,0,0.386,0.874,115.857,4,rock-n-roll,FALSE,Moderato,Mike Laure,Lo Mejor De Mike Laure,Amor En Chapala
40,159706,False,0.717,0.327,E,-11.028,major,0.0361,0.687,0,0.0973,0.742,122.615,4,honky-tonk,TRUE,Allegro,Hank Williams;Drifting Cowboys,Moanin' The Blues (Expanded Edition),Long Gone Lonesome Blues
22,239491,False,0.557,0.951,G,-5.286,major,0.0372,0.0159,0.718,0.391,0.682,145.002,4,happy,FALSE,Allegro,Scooter,Jumping All Over the World - Whatever You Want,Enola Gay
61,158880,False,0.604,0.549,C#/Db,-9.873,major,0.0389,0.531,0,0.438,0.696,111.398,4,british,FALSE,Moderato,The Beatles,Revolver (Remastered),Yellow Submarine - Remastered 2009
24,209506,True,0.505,0.943,F#/Gb,-7.193,major,0.0462,2.65e-5,0.0504,0.36,0.828,149.953,4,heavy-metal,FALSE,Allegro,Kotiteollisuus,Valtatie 666,Kusipää
37,142453,False,0.545,0.398,C,-7.651,major,0.038,0.962,0.0112,0.111,0.801,136.932,4,children,FALSE,Allegro,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,Cucurumbe - Remasterizado
61,236133,False,0.497,0.49,F,-7.161,major,0.0276,0.671,4.17e-4,0.155,0.126,122.71,4,mandopop,FALSE,Allegro,Jay Chou,七里香,擱淺
20,190000,False,0.479,0.983,A,-7.349,major,0.0561,3.85e-4,0.354,0.211,0.507,97.02,4,heavy-metal,FALSE,Andante,Hermetica,Lo Último (En Vivo),Víctimas del Vaciamiento - En Vivo
21,223253,False,0.591,0.814,F,-4.897,major,0.0391,0.286,0.404,0.0969,0.438,160.093,4,j-idol,FALSE,Allegro,Perfume,"Perfume The Best ""P Cubed""",無限未来
48,228364,False,0.461,0.704,C,-6.451,major,0.0377,0.00788,8.88e-6,0.148,0.25,98.539,4,piano,FALSE,Andante,OneRepublic,Human (Deluxe),Take Care Of You
30,206608,False,0.18,0.956,C,-4.597,major,0.0737,2.04e-4,2.27e-6,0.0834,0.614,160.476,4,heavy-metal,FALSE,Allegro,Almafuerte,Toro y Pampa (Remasterizado 2021),Debes Saberlo
7,386535,False,0.511,0.733,C#/Db,-12.591,major,0.0668,0.00242,0.852,0.112,0.0399,119.978,4,detroit-techno,FALSE,Moderato,Surgeon,Luminosity Device,Master of All Visible Shapes
33,319613,False,0.594,0.982,E,-4.493,minor,0.228,0.409,2.11e-4,0.702,0.225,100.171,4,ska,FALSE,Andante,Los Fabulosos Cadillacs,Chau,El Matador - Versión Remasterizada (Live)
63,207537,False,0.507,0.387,A#/Bb,-6.237,major,0.0324,0.909,0,0.113,0.485,102.987,4,electro,FALSE,Andante,Alec Benjamin,These Two Windows,The Book of You & I
58,173576,False,0.355,0.00708,A#/Bb,-33.07,major,0.0504,0.985,0.961,0.0903,0.16,63.731,4,ambient,FALSE,Larghetto,Ludovico Einaudi,Underwater,Almost June
36,247186,False,0.284,0.978,B,-3.395,major,0.0951,5.08e-6,0.894,0.489,0.149,116.297,4,grindcore,FALSE,Moderato,Cattle Decapitation,The Anthropocene Extinction,The Prophets of Loss
25,43586,False,0.367,0.175,C,-19.716,major,0.0428,0.974,0.853,0.232,0.816,74.077,5,classical,TRUE,Adagio,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 8. Variation VII"
19,216093,False,0.543,0.94,G,-1.259,major,0.0268,0.0138,0.0101,0.164,0.691,130.004,4,j-idol,FALSE,Allegro,Perfume,"Perfume The Best ""P Cubed""",Hold Your Hand
15,230840,False,0.669,0.219,F,-20.188,major,0.0502,0.928,0.713,0.101,0.11,99.786,3,idm,FALSE,Andante,Rei Harakami,opa*q,poof
35,206400,False,0.699,0.773,C,-4.789,major,0.0309,0.76,2.28e-6,0.251,0.863,119.961,4,ska,FALSE,Moderato,Lasse Stefanz,Dig ska jag älska,Dig ska jag älska
76,287733,False,0.712,0.967,G,-5.206,major,0.047,0.0771,0,0.356,0.895,145.024,4,piano,FALSE,Allegro,Billy Joel,Storm Front,We Didn't Start the Fire
9,124076,False,0.675,0.587,C,-8.417,minor,0.0818,0.157,0.877,0.111,0.878,186.219,3,study,FALSE,Presto,"Sarah, the Illstrumentalist",Discover the World Vol. 1,Grotto in Capri
0,344040,False,0.461,0.978,D,-3.346,major,0.0935,5.53e-6,0.00155,0.108,0.324,118.025,4,iranian,FALSE,Moderato,Confess,Edge of Mind,Edge of Mind
33,170533,False,0.407,0.723,C#/Db,-4.781,major,0.0565,0.00501,0,0.115,0.239,177.785,4,j-rock,FALSE,Presto,My Hair is Bad,boys,青
20,203066,False,0.455,0.626,D,-7.424,minor,0.0324,0.232,6.24e-5,0.121,0.518,73.687,4,trip-hop,FALSE,Adagio,Everything But The Girl,Eden (Deluxe Edition),Crabwalk - 2012 Remaster
13,59246,True,0.108,0.521,F,-15.304,minor,0.127,5.52e-6,0.912,0.158,0.0378,92.538,4,grindcore,FALSE,Andante,Carcass,Reek of Putrefaction (Full Dynamic Range Edition),Frenzied Detruncation
